word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
0.024648327,-0.0016609876,-0.46680036,-0.18006559,-0.45842302,0.04452214,0.019422334,-0.11103456,0.060372196,0.4769529,-0.3248515,-0.118744545,0.0024847449,0.0,-0.23057313,-0.22263207,0.05172062,0.008475546,-0.13713388,0.21618009,0.01990064,-0.10575186,0.08488129,-0.038538426,0.37251452,-0.2925211,0.33325613,0.0,-0.012274528,0.025240095,-0.06738537,0.0,0.0028471244,0.0053873113,0.29403782,0.0,0.0,0.0,0.0,0.050267506,0.0,-0.010884501,0.0,0.0,13,AGAINST,XGBoost
-0.06945875,-0.004439094,-0.23420766,0.6210761,-0.2508743,-0.1697832,-0.2857951,0.49411708,-0.08355568,-0.58272344,0.19154532,-0.15064026,0.031532384,0.0,-0.4950949,0.06264205,-0.3525956,-0.037938036,0.19906348,-0.86017364,-0.37412238,-0.17409939,-0.6370569,0.22803698,-0.07860871,0.28972983,-0.23146848,0.0,-0.092504114,0.0012155026,-0.07779419,0.0,0.0028471244,0.010081077,0.2401406,0.0,0.0,0.0,0.0,-0.0872372,0.0,-0.037552647,0.0,0.0,13,AGAINST,XGBoost
0.08214144,-0.012840361,0.24922276,-0.43535116,-0.1838687,-0.11336493,-0.23205449,-0.9832463,-0.9639974,0.4370645,-0.8626254,0.058010645,0.022673361,0.0,-0.21147051,0.03689769,0.46047696,-0.078227624,-0.18500859,0.32240903,-0.48029572,-0.30503523,0.01725608,0.09942381,0.14480653,0.21111374,0.27554914,0.0,0.025538117,0.0010438419,0.03099471,0.0,0.0028471244,0.028291915,-0.0844647,0.0,0.0,0.0,0.0,0.05957084,0.0,-0.017344026,0.0,0.0,13,AGAINST,XGBoost
-0.07515947,-0.0028224853,-0.15272947,-0.09444842,0.1030429,-0.08234498,-0.12675665,-0.9386419,-0.50283563,-0.09569551,0.5009553,-0.2995961,-0.034686282,0.0,-0.22636206,-0.13339649,-0.3876683,-0.0170134,0.39153457,0.15529917,0.3764052,0.002271094,0.2526345,-0.13514495,-0.16510156,0.09114032,-1.1895584,0.0,-0.021672152,0.0030194623,0.03781587,0.0,0.0028471244,0.02685374,-0.059284203,0.0,0.0,0.0,0.0,-0.18273033,0.0,0.2639745,0.0,0.0,13,AGAINST,XGBoost
0.049710236,0.002959396,-0.45580316,0.71027225,-0.15543765,0.04070389,-0.053738367,0.45451075,-0.56489,-0.66921186,-0.9126566,0.20590639,-0.037387148,0.0,-0.3627353,0.07656665,-0.4836098,-0.07597319,0.13826007,0.20654494,-0.15158327,-0.301574,-0.056297965,-0.2809858,-0.54551685,0.059928432,0.5174728,0.0,-0.012574323,-0.0015751421,-0.093782544,0.0,0.0028471244,-0.024217434,0.2678387,0.0,0.0,0.0,0.0,-0.14122277,0.0,-0.016002513,0.0,0.0,13,AGAINST,XGBoost
-0.10257137,0.0020269738,-0.36980253,-0.33392933,0.2616003,0.022151476,-0.1171632,-0.19989604,0.5647451,0.5756448,-0.36482835,0.11890989,-0.0003931094,0.0,-0.15564059,-0.059487157,0.50008434,-0.10472272,0.35376433,0.2787551,0.41925284,0.25041455,-0.2838215,-0.021663472,-0.06278471,-0.45232895,-0.0020006122,0.0,0.012649696,-0.06663197,0.038828008,0.0,0.0028471244,-0.12342081,-0.11298724,0.0,0.0,0.0,0.0,-0.5645646,0.0,-0.007435665,0.0,0.0,13,AGAINST,XGBoost
0.23879123,0.0020391035,-0.55648726,-0.047238026,-0.17287143,-0.0936654,0.2640163,0.58865905,0.47685474,-0.016479306,-0.5030677,0.18571894,0.011109543,0.0,0.024682762,-0.3383655,0.34779242,-0.078746416,0.20855735,0.1985613,0.20589586,-0.1582838,0.85975325,0.12752864,0.6252154,-0.46551523,0.5285117,0.0,0.009860344,0.015073577,0.047381427,0.0,0.0028471244,0.011327827,0.019294154,0.0,0.0,0.0,0.0,0.097687244,0.0,-0.010783842,0.0,0.0,13,AGAINST,XGBoost
0.2265502,0.0020391035,-0.4135282,-0.09497545,0.033824496,0.009819299,-0.19114041,0.46259987,0.4141028,0.5145443,-0.34223548,0.15185207,0.0040345388,0.0,-0.18589486,-0.4694373,-0.5974662,-0.03787964,0.1151537,0.2464205,0.21403089,-0.23136644,0.18456304,0.17135672,0.017573697,0.4914543,0.6433865,0.0,0.009860344,0.015073577,0.047381427,0.0,0.0017628422,0.023746284,0.1333904,0.0,0.0,0.0,0.0,0.05410178,0.0,-0.010329271,0.0,0.0,13,AGAINST,XGBoost
-0.19619636,-0.004439094,-0.49900177,0.016993701,0.05707261,0.07144577,-0.0063826367,0.6315556,-0.0093401605,-0.21403393,-0.23614064,-0.11470996,0.06045579,0.0,-0.09523281,0.22795928,-0.37577036,0.042460445,0.34326285,0.28372306,0.13828361,-1.2010814,-0.97276443,0.027482292,-0.5837829,0.15844475,0.371305,0.0,-0.02250886,-0.0030408748,-0.0635007,0.0,0.0020486973,-0.0024662456,-0.013475364,0.0,0.0,0.0,0.0,0.040436238,0.0,-0.015146466,0.0,0.0,13,AGAINST,XGBoost
0.19634429,-0.003058656,0.4491163,-0.007902304,0.048691664,-0.054311983,0.30985388,0.44162497,1.0574832,-0.4547703,0.494595,0.1298982,-0.011280171,0.0,0.70516545,0.24256338,0.21334648,-0.0055902274,-0.043850258,0.29140055,0.16877158,-1.280857,0.46206948,-0.009677127,0.60570824,-0.2562258,0.71474296,0.0,0.009860344,0.016840786,0.052639417,0.0,0.0020486973,0.041261323,0.068055846,0.0,0.0,0.0,0.0,0.14451605,0.0,-0.010374543,0.0,0.0,13,AGAINST,XGBoost
0.018621799,0.008487329,-0.91793257,-0.14796543,0.36800018,-0.045032766,-0.20616359,0.79099673,-0.39152142,0.14000212,0.4349429,-0.09239267,-0.1764144,0.0,-0.6183993,0.053831957,0.75654435,-0.016063144,0.25723296,-0.7782214,-0.47598526,0.1367719,-0.33995336,0.23745707,-0.6882651,-0.09331106,0.38951892,0.0,-0.092504114,-0.033215117,0.016804557,0.0,0.0028471244,-0.0015435349,0.28908563,0.0,0.0,0.0,0.0,0.05519684,0.0,-0.012929836,0.0,0.0,13,AGAINST,XGBoost
0.2884803,0.0052771852,-0.35305265,0.25177103,0.013755917,0.062015124,0.04454394,0.22041011,0.117077745,0.03709518,0.009491019,0.056544982,-0.015322874,0.0,0.21355037,0.042996697,0.7773737,-0.0022723898,-0.12480001,0.17591393,0.10731138,-0.59301025,0.78550756,0.048416436,-0.14679527,0.21901564,-1.3151562,0.0,0.00639902,0.015073577,0.06583893,0.0,0.001405065,0.023958901,0.009756267,0.0,0.0,0.0,0.0,0.04047136,0.0,-0.0061269533,0.0,0.0,13,AGAINST,XGBoost
-0.18628503,0.0027100763,0.54780734,-0.11554225,-0.09409441,0.020818725,0.5168105,-0.030035289,-0.01143743,0.8413096,-0.34115362,0.11872197,-0.0040677106,0.0,-0.13465385,0.22617109,1.268764,-0.024126496,0.106400885,0.13068345,0.19816063,0.042422418,-0.3755367,-0.07170315,0.11836875,-0.35553116,-1.3154283,0.0,-0.011513903,-0.02054386,-0.19751908,0.0,0.028778275,-0.03110122,-0.14743908,0.0,0.0,0.0,0.0,-0.30881804,0.0,0.109471135,0.0,0.0,13,AGAINST,XGBoost
-0.16287836,-0.007915778,0.7060453,-0.060372785,0.21853855,0.22571445,0.41363704,-0.46392277,0.36301532,0.43799186,0.15676065,0.0988032,-0.016824462,0.0,1.1900265,0.024168387,0.51353395,0.019562151,-0.20497778,-1.1328439,-0.17250372,0.33773318,0.11809794,0.03029157,0.36666128,-0.020429282,0.036336906,0.0,0.017132254,0.0006367224,0.05986666,0.0,0.028778275,0.0136675015,-0.11742311,0.0,0.0,0.0,0.0,0.08398551,0.0,-0.011964959,0.0,0.0,13,AGAINST,XGBoost
0.040775184,-0.012840361,0.3396226,-0.36564496,-0.21659106,-0.13965268,-0.25252816,-0.46048686,-0.8865651,0.0173052,0.41075018,0.12086167,0.052550793,0.0,-0.1977877,-0.3713477,-0.74745655,-0.112862654,0.26499233,0.265142,-0.59669423,-0.06678705,0.04544438,0.295637,0.23142737,-0.36373532,0.11948269,0.0,-0.028556678,0.0034998364,0.044663675,0.0,0.0028471244,0.0069526862,0.21262723,0.0,0.0,0.0,0.0,0.066924796,0.0,-0.010876929,0.0,0.0,13,AGAINST,XGBoost
