shap_word_count,shap_sentence_count,shap_avg_word_length,shap_std_word_length,shap_type_token_ratio,shap_hapax_legomena,shap_stopword_ratio,shap_punctuation_density,shap_noun_ratio,shap_verb_ratio,shap_adj_ratio,shap_adv_ratio,shap_pronoun_ratio,shap_avg_dependency_depth,shap_function_word_ratio,shap_punctuation_usage,shap_readability_score,shap_sentence_length_variation,shap_subordinate_clause_ratio,shap_sentiment_polarity,shap_sentiment_subjectivity,shap_anger,shap_joy,shap_fear,shap_sadness,shap_disgust,shap_surprise,shap_certainty_adverbs_count,shap_certainty_verbs_count,shap_certainty_adjectives_count,shap_doubt_adverbs_count,shap_doubt_verbs_count,shap_doubt_adjectives_count,shap_hedges_score,shap_hedge_C_count,shap_hedge_D_count,shap_hedge_E_count,shap_hedge_I_count,shap_hedge_N_count,shap_C_ratio,shap_D_ratio,shap_E_ratio,shap_I_ratio,shap_N_ratio,iteration,stance,model,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_std_word_length,feat_type_token_ratio,feat_hapax_legomena,feat_stopword_ratio,feat_punctuation_density,feat_noun_ratio,feat_verb_ratio,feat_adj_ratio,feat_adv_ratio,feat_pronoun_ratio,feat_avg_dependency_depth,feat_function_word_ratio,feat_punctuation_usage,feat_readability_score,feat_sentence_length_variation,feat_subordinate_clause_ratio,feat_sentiment_polarity,feat_sentiment_subjectivity,feat_anger,feat_joy,feat_fear,feat_sadness,feat_disgust,feat_surprise,feat_certainty_adverbs_count,feat_certainty_verbs_count,feat_certainty_adjectives_count,feat_doubt_adverbs_count,feat_doubt_verbs_count,feat_doubt_adjectives_count,feat_hedges_score,feat_hedge_C_count,feat_hedge_D_count,feat_hedge_E_count,feat_hedge_I_count,feat_hedge_N_count,feat_C_ratio,feat_D_ratio,feat_E_ratio,feat_I_ratio,feat_N_ratio,label
-0.07642852,-0.013149729,-0.2811546,-0.115113296,0.0035891146,-0.07060306,-0.10997562,-0.10896057,-0.4400658,0.16894485,0.05608003,0.055824153,-0.04081539,0.0,0.23115425,-0.009716943,0.47535715,0.021252826,-0.1917483,0.09242399,0.047908694,0.2756871,0.24939018,0.7244014,0.9299544,0.20902114,0.2791042,-0.0012049092,-0.0035779586,0.06814972,0.06785584,0.0,0.0011753845,-0.030664662,-0.120909795,0.0,0.0,0.0,0.0,0.0012706649,0.0,-0.01185553,0.0,0.0,13,All_Stances,XGBoost,-0.8311951531847899,-0.6435819810989167,1.3275703956421143,0.48510291275827205,1.1536581069461893,1.2665333642816554,-0.7052693565303774,0.11909448770875941,2.0894601952801284,-1.6027333117305338,-1.1836498165247842,-0.662179358453746,-0.6743161019325273,0.0,-0.8401311000582039,-0.27960750518696625,1.3403145345021967,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,-0.5660433057808378,1.5809295944226218,-0.9504526023162838,-0.5286986754252063,-0.09765218239136184,-0.41046475801842586,-0.32058655584674733,-0.477999174806191,1.5121809532154316,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.6128109954066634,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.11873101,0.052218627,0.1799132,-0.3472017,-0.07888043,-0.067911275,-0.44605985,0.56671643,-0.1903829,0.05732458,0.013319934,0.0054904763,-0.0381483,0.0,1.1442955,-0.12053605,0.11727744,0.16943453,-0.2603686,-0.0025801673,-0.37867242,-0.05542933,0.12757841,0.32283127,-0.26994374,-0.017725881,-0.40042907,-0.0012151492,0.009582702,-0.010188509,0.052862894,0.0,0.024122916,-0.02360826,0.08379956,0.0,0.0,0.0,0.0,0.00031651696,0.0,-0.0016571839,0.0,0.0,13,All_Stances,XGBoost,-0.7406419077253935,0.20677976478645146,0.10382585317476721,0.9164460202241838,1.1536581069461893,1.2665333642816554,-1.7665191194658225,2.030390755710634,1.349463629436583,-1.6027333117305338,-1.1836498165247842,-0.662179358453746,-0.6743161019325273,0.0,-1.5260078052941168,0.7152027769437357,1.0514917149357388,0.14132908934082128,0.4434561181327321,1.4955407685758142,2.2496839664946227,-0.5915490919001926,0.18153082182087985,-0.9466094628307492,-0.44761738296733344,-0.14509806190712643,2.282022931254623,2.444798287676821,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-1.076985520572803,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
0.2366901,0.07231606,0.14286508,0.1433894,0.052573815,-0.058948774,0.111864135,0.4076768,-0.2936191,0.10010985,0.07443179,-0.008615455,0.34037125,0.0,-0.30835956,0.5926275,0.4202605,0.06271546,-0.09018444,-0.25651652,0.029407023,0.2615092,-0.14773725,0.3220392,0.29884386,0.36468008,-0.15252525,-0.00058913685,0.009125203,-0.028648172,0.14902274,0.0,0.01674148,-0.042537592,0.3811026,0.0,0.0,0.0,0.0,-0.0009459709,0.0,-0.04236836,0.0,0.0,13,All_Stances,XGBoost,2.157061946975293,0.20677976478645146,-0.03214576265493802,-0.6061094515866466,-0.35200487012724335,-0.47895901009092934,1.5498863897074442,-1.6101735642929371,-0.7851418489582601,0.194071159575248,0.5271941381575919,1.5870537254091688,0.800714675313808,0.0,1.284595649857396,-1.0612441554325163,0.924365913293229,0.616448136561741,0.005561204894606174,0.4839405928894303,-0.3224472973368376,1.8415851020270388,-0.5070867418588391,0.2599934776704517,-0.5385906171511642,-0.12228809104892098,-0.7017558350078381,-0.32058655584674733,1.235369488941676,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,2.984541574630918,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.09435552,-0.013711629,0.31488055,0.08410584,-0.052999005,0.04137698,-0.17319703,0.1092314,0.6042965,0.45642295,0.19630302,0.15671694,0.29362503,0.0,-0.11105449,0.24384645,0.3455117,0.101560995,-0.0061809756,0.15948613,-0.037603587,-0.1478708,0.78067946,0.44328052,0.027878527,0.002309897,-0.03725552,-0.0014202194,-0.007633212,-0.018109145,-0.0048140595,0.0,0.041145287,-0.03731959,-0.077015236,0.0,0.0,0.0,0.0,0.00035236403,0.0,-0.011170482,0.0,0.0,13,All_Stances,XGBoost,-0.4689821713472041,-0.6435819810989167,0.23979746900447244,0.323887759868251,1.1536581069461893,1.2665333642816554,-0.5097759791475325,-0.05335329587035736,-0.043647314357946755,-0.08963480957829717,-0.10311679251486253,0.7583889050386213,0.5678150789064913,0.0,-0.27178313970926316,-0.5189603550229236,0.32943466601959387,-0.6505359893607117,-0.8702286215816416,0.19491197126474957,0.443719462102321,-0.3671924339148167,1.4945398791624913,0.18139697410212186,-0.4209680859268493,-0.14508383037448622,-0.11656501842602356,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.38072373282359356,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
0.27232596,0.061841078,0.7088667,0.08242866,0.25362894,0.031360622,-0.18910469,0.0965966,0.22716159,-0.25420406,0.039888747,-0.06100084,0.07629633,0.0,-0.035628043,0.12364779,0.22596836,0.0887288,-0.33979276,0.048357595,0.23514028,0.04426597,-0.016935235,0.14066991,0.06755686,0.8462155,0.1432254,-0.0014017061,0.014343707,-0.06029579,-0.02819793,0.0,-0.0016434868,-0.006402988,-0.16420539,0.0,0.0,0.0,0.0,-0.00811295,0.0,-0.03638403,0.0,0.0,13,All_Stances,XGBoost,0.7082100196249498,0.20677976478645146,-1.2898832090797114,-0.5704791947185637,-2.2340835914690342,-3.0178570091783263,-0.02540622714985748,0.665179135709295,-1.2120629446372289,0.6432722774016935,-0.5420833335188929,-0.662179358453746,0.06319928669064032,0.0,-0.11289016154719397,1.2481368566566111,-0.5129652243825753,1.0915671837826608,-0.8702286215816416,1.9290837010128357,2.085505375186232,-0.30195297289816164,0.07182244483340361,-0.31303801626528155,-0.4490216082434261,0.04831957137365922,0.11647336319042076,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,0.31553805492561576,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.110516325,-0.011236495,0.014315963,-0.019422282,-0.11755318,-0.08878393,-0.2140053,-0.13100557,-0.44946116,-0.0951628,-0.14431463,-0.018074635,-0.17339636,0.0,-0.11636168,0.12011756,-0.5563208,0.11335913,-0.10691763,0.011661843,0.07977026,-0.38909858,-0.21502402,0.17162457,0.22281675,-0.04276433,0.26135874,-0.0014202194,-0.046556063,-0.013224802,0.046183255,0.0,0.028741058,-0.029908217,-0.14995912,0.0,0.0,0.0,0.0,-0.0043061413,0.0,-0.04577765,0.0,0.0,13,All_Stances,XGBoost,-0.650088662265997,-0.6435819810989167,0.6877039682082077,0.2473759593526618,1.1536581069461893,1.2665333642816554,-0.36192384499243907,0.18333974041470455,-0.5088987870483395,0.9339318242305698,1.2316592959679826,-0.662179358453746,-0.6743161019325273,0.0,-0.0528639253526344,-0.4133635095070594,-0.007525290141273883,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,0.07137429078883012,-0.4567424529837499,0.9610245942604964,-0.12759948936359447,-0.1586781082834541,-0.5643259454317788,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.6128109954066634,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
-0.119293116,-0.028344491,0.14948115,-0.09655543,-0.0710819,-0.069135636,-0.30473715,0.087344386,-0.12502235,0.18589638,-0.15513003,-0.10073444,-0.063832365,0.0,-0.052055277,-0.010291189,0.11231042,0.06463693,0.6124051,-0.0026005963,0.15510802,-0.6187613,0.1993628,-0.0074686683,-0.24875449,-0.0054489346,0.46930194,-0.0014265227,-0.0071320687,-0.027882103,0.031676807,0.0,0.031955305,-0.030245025,0.4388265,0.0,0.0,0.0,0.0,-0.025430515,0.0,-0.033516157,0.0,0.0,13,All_Stances,XGBoost,-1.1934081350223757,-0.6435819810989167,-0.05686787462397411,-0.673499414715871,0.05863048725642109,-0.11832008976601496,-0.319360351826579,-1.5688035152019875,1.427085646832759,-0.2959664235081472,-1.1836498165247842,-0.662179358453746,-0.6743161019325273,0.0,-0.6449408914535171,-1.4165335419077658,-0.27227954141052696,-0.6505359893607117,1.040585545275629,-0.238630961172272,-0.8697092683648076,1.1027688537607954,-0.485974113818134,-0.7664611361219847,1.7212805654305943,0.9584111285232116,-0.5107450152447313,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.960941889281268,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
0.048282918,-0.01192555,-0.31465563,-0.1294407,-0.038394734,-0.041863605,-0.09867578,1.4454161,0.21252042,0.1689005,0.08099244,0.08823362,-0.0389193,0.0,-0.27132717,-0.08966367,-0.18772191,0.015719896,-0.2299642,0.0028720624,0.086328745,-0.04314806,0.55537724,-0.012517299,-0.46449995,-0.023229044,-0.50641036,-0.0012049092,-0.0063409763,-0.0077537857,0.033215012,0.0,-0.008280357,-0.0347152,1.721598,0.0,0.0,0.0,0.0,-0.00222785,0.0,0.015415091,0.0,0.0,13,All_Stances,XGBoost,-1.5556211168599616,-0.6435819810989167,1.1721742632653078,1.5465239745612813,1.1536581069461893,1.2665333642816554,-0.6294658020349887,1.8353605242818716,1.9593509089779668,-1.6027333117305338,-1.1836498165247842,-0.662179358453746,-0.6743161019325273,0.0,-0.5180672558604704,1.0197365367796634,0.11281755134475029,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,-0.5884811444419983,-0.1116003704449186,-0.934019634728844,-0.49080377259577673,-0.1425103105229166,0.7182859181700161,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-1.5411600457389425,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.1716056,0.030552158,0.42699927,0.10017407,-0.025055718,-0.022136206,-0.082736805,0.13365543,0.53738594,0.8989088,-0.0021582067,0.02261511,-0.047509216,0.0,0.00012764393,-0.079362534,0.2742442,0.058045927,-0.17219098,0.01894717,0.1550704,0.090149865,-0.668533,0.124368995,-0.033825547,0.05524652,-0.25588158,-0.0012049092,0.017526694,-0.033774503,-0.2903982,0.0,0.006963955,0.18933234,1.2617866,0.0,0.0,0.0,0.0,-0.013581773,0.0,-0.035736725,0.0,0.0,13,All_Stances,XGBoost,-0.7406419077253935,0.20677976478645146,-0.5080464180589063,0.2127075257569368,1.1536581069461893,1.2665333642816554,-0.27413664033785246,0.665179135709295,0.06870034239967711,-0.7043310760776429,-1.1836498165247842,-0.662179358453746,-0.6743161019325273,0.0,0.0800513119353192,0.7152027769437357,-0.17600526822170756,0.7748211523020476,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,-0.35198400685581227,-0.47727663933569536,-0.3874494766105778,0.13571222056294718,-0.11345011720300772,1.0253864423625265,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,1.4542299692279204,-0.1313693642953316,-0.31220148058781233,2.038035460633345,-1.076985520572803,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,5.173647729774481,-6.537350279531654,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,10.8689981130696,1
-0.26067558,-0.00845403,0.45326793,-0.0050888173,-0.00029621657,0.11334723,-0.25995857,0.770679,-0.24119341,-0.15040025,0.07840957,-0.022267006,-0.07114491,0.0,-0.30420667,0.18031122,0.27749288,0.15846558,-0.0074377414,0.03189417,0.17189337,0.2001136,0.26801512,-0.41275126,-0.037229873,0.012143619,-0.5998937,-0.0012151492,-0.017470397,-0.0505885,0.030777296,0.0,0.0010601426,-0.045564447,-0.2984443,0.0,0.0,0.0,0.0,-0.0018187298,0.0,-0.04378906,0.0,0.0,13,All_Stances,XGBoost,0.07433730140917465,-0.6435819810989167,-1.6311719648122718,-0.4788185234341799,-0.7735905037078049,-0.5614731950612699,-0.493019403943288,0.7743960653094022,-0.4606818162422441,-1.0277558809126837,0.4587603799702975,-0.662179358453746,-0.6743161019325273,0.0,-0.6449408914535171,-0.7343779198752853,-1.9330107539176606,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,-0.540217038210994,0.27961433203841063,-0.9083654582838103,-0.3202911136663501,-0.1559286345821062,3.164551475608305,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.38072373282359356,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
-0.037391063,-0.016804866,0.21386471,0.12632537,0.030960528,0.0673041,-0.21434513,0.5005051,-0.58859676,-0.6403971,0.004750859,0.020963548,-0.073097855,0.0,-0.25084728,-0.36230913,-0.009644773,0.083764195,-0.05618167,0.014696553,0.17842838,-0.07498956,-0.042315755,0.24669987,0.05921323,-0.14817336,0.01765859,-0.0014202194,-6.777339e-05,-0.012308238,-0.047740098,0.0,0.022533622,-0.06348328,-0.17095909,0.0,0.0,0.0,0.0,0.00048502674,0.0,-0.055542465,0.0,0.0,13,All_Stances,XGBoost,-0.10676918950961828,-0.6435819810989167,-0.23314728170754592,1.0383341727413158,-1.4648862010076062,-1.7139121129078967,-0.7283400035507134,1.4961775131014146,-0.5438386209658,0.27219309311028117,-0.29103557929919666,-0.662179358453746,-0.6743161019325273,0.0,-0.3629994790245251,0.06641346251066946,0.6663946221804616,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,-0.2988006737763205,0.08993264435697272,0.8907226969014465,-0.42659676198511864,-0.1462095396927138,-0.25467098171122093,-0.32058655584674733,1.235369488941676,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.38072373282359356,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,0
-0.1850355,0.035005305,0.65524447,-0.064047016,0.11123152,0.11907394,-0.34848237,0.9739399,-0.3145166,0.65009075,-0.073435254,-0.20786272,-0.05665911,0.0,1.5118285,0.14159249,0.27195728,0.07916707,-0.065701514,0.03966718,0.0905053,-1.8285156,-0.05851788,-0.026719112,0.16615112,0.09185102,0.02320214,-0.0011883659,0.013350715,-0.058778558,-0.0048130723,0.0,0.013025514,-0.024029622,-0.27582136,0.0,0.0,0.0,0.0,-0.0024157807,0.0,-0.020375937,0.0,0.0,13,All_Stances,XGBoost,-0.10676918950961828,0.20677976478645146,-1.4628036335587928,-0.2386268766906961,-3.036012785779884,-2.7073939386377477,-1.7665191194658225,1.4961775131014146,0.6441157322278521,-1.6027333117305338,-0.29103557929919666,-0.662179358453746,-0.6743161019325273,0.0,-1.9136772473839803,0.8078869647198869,-1.98114789051207,0.2997021050811279,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,0.5345442394640451,0.667439974407785,0.030062814078086645,-0.16067310201339124,-0.12418821060048255,-0.3420994199172259,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.7288546266981982,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.052129515,-0.018836185,-0.20976569,-0.39289612,-0.121778004,0.010699224,0.18121369,-0.12343982,0.4571103,-0.35480106,0.15024723,-0.23356746,-0.13711877,0.0,-0.19506069,-0.03520893,-0.5887788,0.06279325,-0.16285267,0.020559624,0.06848118,-0.7990247,-0.3381521,-0.2005514,0.26819247,0.5192685,0.36831442,-0.0014265227,-0.0013894007,-0.024820246,0.08652422,0.0,0.0146876,-0.03298116,-0.29060376,0.0,0.0,0.0,0.0,-0.0043061413,0.0,-0.047246587,0.0,0.0,13,All_Stances,XGBoost,-0.8311951531847899,-0.6435819810989167,0.8924612249870572,0.6418378465818789,1.1536581069461893,1.2665333642816554,-0.17464447506265438,0.48315091970911644,-0.18745231500770393,1.2721538423587173,0.18502534722111574,-0.662179358453746,-0.6743161019325273,0.0,0.41233940515520245,-0.27960750518696625,0.18502325623636495,-0.6505359893607117,-0.8702286215816416,-0.238630961172272,-0.8697092683648076,0.7508082220506356,-0.4730947320113606,-0.8636123219082079,0.04411361371108003,0.04136161157761243,-0.5531004553034711,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.7288546266981982,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
-0.02785313,-0.009527759,-0.011182845,-0.058674574,0.17961334,0.0848726,0.46133983,0.1291864,-0.39654225,-0.45280585,0.27064395,0.01994349,0.14592583,0.0,0.18427028,0.33654785,-0.21716711,0.21448964,-0.061152603,-0.13432182,-0.3258246,-0.51991445,0.8689463,0.0875291,0.35040772,-0.21958135,0.26857957,-0.0014149196,-0.047447857,-0.014547713,0.082359865,0.0,-0.0037556256,-0.048068024,-0.2541341,0.0,0.0,0.0,0.0,-0.0051901154,0.0,-0.023430407,0.0,0.0,13,All_Stances,XGBoost,-0.19732243496901472,-0.6435819810989167,-0.8479754576331694,-0.8475388885221207,0.6061442971013052,0.5741066372578207,1.851377799632286,-1.5688035152019875,-1.9882831185989904,1.0108004647142395,0.6827254067650811,1.791529460305798,3.616682522784084,0.0,1.4092036848148517,-0.641356698689039,-0.7536509073546237,-0.6505359893607117,-0.8702286215816416,1.2787693023573032,1.264612418644276,-0.07543546519997701,2.4675952837834663,-0.2729636221510122,-0.32645632303727773,-0.15262222988492605,-0.5937237355883948,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,0.19949442363408088,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.14780958,-0.04198333,-0.11682828,0.41874105,-0.051247552,-0.04822032,-0.48106635,0.23317063,-0.27192464,-0.63563734,0.18796128,0.06000212,-0.008953824,0.0,-0.06024219,-0.6082228,-0.20036028,0.04268062,0.19348891,-0.02737254,0.15921357,0.7736815,-0.052418333,-0.04280437,-0.2697605,-0.07367166,0.7080113,-0.0014265227,-0.013912844,-0.037466068,-0.10873536,0.0,0.016153518,0.09330574,0.70473564,0.0,0.0,0.0,0.0,-0.036010284,0.0,0.5981519,0.0,0.0,13,All_Stances,XGBoost,-0.8311951531847899,-0.6435819810989167,0.8199430298778813,1.433628239469162,-0.4523824019321385,-0.7645850349882621,-1.2358942379981004,1.5753202157101875,0.723312689107429,1.2721538423587173,0.18502534722111574,-0.662179358453746,-0.6743161019325273,0.0,-0.5180672558604704,0.8573185315338353,0.7626688953692806,-0.6505359893607117,0.5310351007803555,-0.238630961172272,-0.8697092683648076,2.0016294487422424,-0.48671699543432034,-0.5985754445201101,0.6892446734736329,-0.10284279220416259,-0.5703312349050026,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,1.4542299692279204,-0.1313693642953316,-0.31220148058781233,2.107354215513153,-1.1930291518643379,-0.1920331875319516,3.036688984576098,-0.07770795840248118,-0.22649023509588234,-3.838838819540477,-0.18373604898788942,6.041106567184548,-0.07689535362285375,-0.21628046415892874,1
0.11989445,-0.011729261,-0.21244001,-0.098497696,-0.023447959,0.06423761,-0.123653576,0.21749848,0.07416143,0.54484934,0.06431717,-0.07309368,-0.045610525,0.0,0.46332884,-0.40376395,0.39231086,-0.024652801,-0.08610048,0.28756616,-0.33683702,0.5306336,0.5057095,-0.30895752,-0.26241955,-0.16672938,-0.09005781,-0.0012049092,0.004036509,-0.010865692,0.045068793,0.0,0.025619987,-0.030915339,-0.0997101,0.0,0.0,0.0,0.0,0.0027757678,0.0,-0.008147437,0.0,0.0,13,All_Stances,XGBoost,-0.4689821713472041,-0.6435819810989167,0.9840631556512799,1.1259194473211047,-0.11426861058933285,-0.33698116145775275,-0.9286903592536291,0.8088856220252253,1.7539151937640272,-0.8461840606544155,-0.10311679251486253,-0.662179358453746,-0.6743161019325273,0.0,-0.9832705863683073,0.3786128318619188,1.4125202393938114,-0.6505359893607117,-0.8702286215816416,2.7961695658868786,1.1004338273358854,-0.5548461934641561,0.31447554945609774,-0.9063303520382738,-0.48215224926597505,-0.14168241813631668,0.4609680876693413,-0.32058655584674733,-0.477999174806191,-0.46614702626862875,-0.47927629311646996,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.6128109954066634,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
0.026587619,0.0314166,0.25277278,-0.0889139,0.06878321,0.040832635,-0.26340738,-0.7794508,0.13454622,0.09399711,0.05131944,0.062158003,0.013319695,0.0,-0.26514286,-0.058538266,-0.230698,-0.08524042,-0.19799067,-0.5762002,0.51502234,-0.063295215,1.6656922,0.15309866,0.059446804,-0.41199946,-0.016288683,-0.0014367627,-0.04336682,-0.05727101,0.19625263,0.0,0.022084072,-0.052924886,-0.05199759,0.0,0.0,0.0,0.0,-0.0032556518,0.0,-0.0425824,0.0,0.0,13,All_Stances,XGBoost,-0.37842892588780763,0.20677976478645146,-0.03214576265493802,0.8450109221156158,0.5513929161168157,0.5048639645554367,0.2233241860381375,-0.9730748082923121,-0.870526068094054,-0.16528973468590827,1.8958693019034938,2.036900342181753,0.505708519864541,0.0,0.17973773990128422,-0.5638390143671652,-0.28431382555912826,1.2499401995229673,0.18071917018985742,0.8452263699202819,1.7571481925694492,-0.42575026942163186,3.213884754866432,-0.523487349298233,-0.456364875988251,-0.1569568466228356,-0.06433856083840395,2.444798287676821,-0.477999174806191,3.490508932699492,1.4542299692279204,-0.1313693642953316,-0.31220148058781233,-0.4845969186386784,-0.2646801015320587,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
-0.31975907,0.13544135,0.11081873,0.22851148,0.18827298,0.1427137,0.30293757,-0.7801407,-0.030064102,0.5101416,-0.21694607,-0.027840134,-0.0026522055,0.0,-0.07965772,-0.29832608,-0.3268611,0.12715116,-0.024708457,0.19131412,-0.14757878,0.4726901,1.0799149,0.23402978,-0.26578003,-0.13301222,0.13663207,-0.0012151492,0.047179196,0.02084525,0.06677498,0.0,-0.0069273366,-0.04642489,-0.105088666,0.0,0.0,0.0,0.0,-0.0021355557,0.0,-0.04022139,0.0,0.0,13,All_Stances,XGBoost,0.25544379232796754,0.20677976478645146,-0.9285512299766983,-0.6333796500150132,0.261413379791564,0.13813425357614598,0.8866052878727907,-0.8517226642921931,-0.38984453814440084,-0.5379602916974789,-0.4232747255548397,-0.662179358453746,1.947960835394291,0.0,0.7701881209304612,-0.15328238999576624,-0.7536509073546237,0.2997021050811279,-0.8702286215816416,-1.9321580410043875,1.3877463621255695,-0.5434404523676756,4.225695504851538,-0.938405552695911,-0.42758549551273906,-0.1580527209801581,-0.2454020290949875,2.444798287676821,1.235369488941676,-0.46614702626862875,-0.47927629311646996,7.612124831112825,-0.31220148058781233,-0.4845969186386784,0.43158168621715065,-0.1920331875319516,-0.2814644784880008,-0.07770795840248118,-0.22649023509588234,0.40167918901709476,-0.18373604898788942,-0.2694474329891438,-0.07689535362285375,-0.21628046415892874,1
