word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
-0.65056115,0.036269926,-0.016436871,0.48799366,-0.06629013,0.07463044,0.048269443,-1.0979961,-0.73032606,0.022434503,-0.070195556,-0.15862337,-0.24818018,0.0,-0.13066903,0.07734667,-0.4808694,0.09208676,0.37865213,-0.061580956,-0.022295874,0.49507895,-1.239999,0.38017273,0.10083683,-0.19468382,-0.5809957,0.0,-1.3156784,-0.062480066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009667,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.3814652,0.062304266,0.11708951,0.43963936,0.09684079,-0.03079078,0.064558186,-1.1553382,0.70386016,0.12600918,-0.05376418,-0.12637618,0.32441843,0.0,-0.14065742,-0.20347014,-0.52901804,0.03216108,-0.20538925,0.005672508,-0.026020441,-0.4288914,0.78947794,-0.20050104,0.038985558,-0.44406796,1.2597928,0.0,-1.5054985,-0.014427698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207165,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.26460728,0.04594273,-0.01529434,0.5356484,-0.05039043,0.01631641,0.057340465,-0.8547466,0.02984111,0.11474261,-0.081164986,-0.11760617,-0.256017,0.0,-0.12652564,0.05227375,1.3602352,0.08121173,0.4203912,-0.2572319,-0.013409258,-0.5434949,-1.5632758,-0.33949667,-0.21966262,0.15438366,-0.9208189,0.0,-2.0964847,-0.06817071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497426,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-1.0189986,0.052111354,-0.3010823,0.42514825,-0.06917384,0.022434417,-0.0051465845,-1.1887321,-1.1195652,0.025516002,0.2181324,0.0026071966,-0.25135127,0.0,-0.05057183,-0.03970333,-0.3600587,-0.28241596,-0.17739204,-0.1509174,-0.023136657,0.16323595,0.63947815,-0.1158227,-0.13862315,0.14127217,0.45012444,0.0,-1.9574461,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007251878,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.31331757,0.05347316,0.08836277,-0.204145,0.013591982,-0.06550923,0.10334224,-1.0611608,-0.48373923,0.043966416,-0.13873017,-0.15389091,-0.21647711,0.0,-0.07475364,0.06744302,0.018069811,0.13815169,0.3837573,-0.2881319,-0.025343813,-0.020339008,-1.7172112,-0.32132784,-0.12959899,-0.2078239,-1.164944,0.0,-1.7417259,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497426,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.67402,0.03366016,0.09535421,0.4242837,-0.04383654,0.03187717,0.065022774,-0.8359971,-0.7460034,0.02162766,-0.1096536,0.026687177,-0.19319537,0.0,0.015933169,-0.048123833,1.0575475,-0.19026472,-0.27970314,-0.48372525,-0.014838374,-0.36561555,-1.3017057,0.37552,0.029724082,-0.34766808,-0.49435133,0.0,-1.9293777,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009667,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.39051276,0.05476713,-0.021123707,0.5185421,-0.100492194,0.060011756,0.011290587,-0.9945115,-0.782711,0.03496,0.20072955,-0.03384485,-0.1892647,0.0,-0.12870404,0.0121901855,0.90903556,0.0422676,0.40606123,-0.2162589,-0.009988607,-0.3434498,-0.69520813,-0.3231006,-0.21359114,0.13258937,-0.9878267,0.0,-2.1984003,-0.062480066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497426,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.8532347,-0.24538654,0.115873694,0.018682916,0.05274599,0.12816454,-0.19891123,1.0941384,0.34078088,-0.04771604,-0.14921415,0.17313129,0.5068347,0.0,0.02741962,0.07500377,-0.3529851,0.13390298,-0.14198044,-0.22462694,0.027360644,-0.4184949,0.48100352,0.24084124,0.25981173,-0.9482614,0.5106086,0.0,0.85688716,-0.027308267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42089966,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
1.6394542,0.04309449,-0.09400979,-0.09680695,0.09297706,-0.07057587,-0.07542669,0.6615647,-0.7640642,0.12478329,0.38209933,0.1489372,0.01840091,0.0,0.13090616,0.054073665,-0.24104157,-0.08693999,0.29647124,-0.45987993,0.18340133,-0.32497695,0.10112863,0.3324226,0.12511095,-0.46880376,-0.30320323,0.0,-2.0281003,-0.035036057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241498,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.78626347,0.058794454,0.07817709,0.4508103,-0.04754398,0.06231137,0.061631583,-0.9577776,-0.92022264,0.2690261,-0.097421266,-0.09627141,-0.18329185,0.0,-0.097893886,-0.04523441,0.93536115,-0.19041923,0.3987791,-0.16786402,-0.02761371,-0.3038319,0.6213303,0.2754576,0.105128184,-0.38286763,-0.37739545,0.0,-2.6349268,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007251878,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.73486155,0.067705944,-0.40082458,-0.116053335,0.042394668,0.1024159,-0.14891194,0.43384802,-0.3295246,0.0923955,-0.1279847,-0.06818405,-0.84482056,0.0,0.017244162,-0.078790896,1.4681307,-0.08614608,-0.25814763,-0.5169742,0.030206732,-0.4617325,-2.4377453,0.27890867,-0.1784335,-0.48567408,-0.23171444,0.0,1.0106392,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018884767,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.81371313,0.032701597,-0.068690434,-0.36117014,-0.06566453,0.059466,-0.09048642,0.34311756,0.56909025,0.121254,-0.035413537,-0.11418766,0.012720961,0.0,0.050445613,-0.06766458,0.9907985,0.105778635,0.5152943,-0.42986417,-0.0028624618,0.29239827,-1.5233431,0.4755519,0.027583767,0.19999398,-0.63354933,0.0,-1.8226485,-0.06931424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068426384,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-1.075436,0.07596644,0.16176526,-0.25327182,-0.08745237,0.13984601,-0.16072673,0.34094426,0.49493274,-0.31919554,-0.09154634,0.18626788,0.3746699,0.0,0.030990269,-0.029025923,-0.14890522,0.026387323,-0.10927354,-0.41867036,0.06368529,-0.3439437,1.3548679,-0.4360593,-0.13726711,0.5650466,-0.7670212,0.0,1.537477,-0.014749335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025613597,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
